Naive,RandomizeUpdate,Randomize,KMP,Boyer-Mooer,String.indexOf
6871204,688975474,690739858,8763287,1797382,4011
6872500,899400613,893464840,10152807,1979104,4151
6595905,806650900,807943429,9666525,1915698,4082
6993188,762924803,764452479,9405823,1876423,3995
6463211,801244473,790744679,9580896,2763910,3662
5904810,676308315,676996361,8380487,1719131,3869
5391453,649270358,651386386,7830857,1569524,3647
5252521,733391028,736961663,8655739,1666600,3307
5856252,750736742,746108381,8875374,1763111,3406
5674500,744185960,743696261,8916903,1869390,3860
5297386,828761845,815097311,9409314,1868339,4055
5984902,810751842,809592003,9500254,1872404,3396
6498929,723882377,728111870,8543208,1786678,3677
6433406,711452475,707961478,8506215,1672226,3535
5603415,673771735,669165521,8312615,1684889,3698
6929241,844924600,851865734,10417007,2158352,4509
8847237,1336743017,1335321217,15562718,3291235,6538
6251725,857559422,825807159,10797573,2079998,4326
7109487,805752348,813008912,10798368,2405390,4430
6574323,811564480,812890738,9813739,1976706,3845
5368363,762479081,760512558,9794642,1796489,3580
6567552,793966639,797768582,9956886,2031654,3908
5439581,689150510,691279492,8594727,1753590,3330
6295305,596155795,591913228,7863769,1636299,3207
6297681,627657447,629104263,8457417,1640988,3359
5343720,780989428,786330110,8964781,1875953,3553
6398938,755361960,730803036,8622512,1731749,3767
8320567,886772617,895210692,13458920,2626499,5691
10145229,1210621920,1207447122,14089568,3003219,6601
6806576,875173566,857041306,9975550,2089065,4416
8007465,821637400,816556129,11469447,2124225,4157
6004208,705575110,700315791,8805641,1927949,4146
6204843,844097068,839228700,9934080,1937809,3985
5288637,719291576,713606452,8715841,1828207,3348
7001122,949259113,939172820,11038373,2175727,4186
6642646,957622706,913427284,10664357,2214310,4128
6210159,768299681,763818645,10423966,1961268,3638
5868387,719344625,712075687,9388477,1981487,3875
5350086,712256405,707345965,9501192,1836016,3435
5482734,735072864,731677614,8906641,1843838,3684
4968524,693480348,681332271,8043461,1642778,3448
6219739,757832673,767551894,9398153,2025883,3727
6228640,673098909,640902846,8387350,1769733,3763
6836305,788058439,803111087,9492880,1845765,4172
9329834,1255221596,1235839509,16178948,3216614,6705
7333242,924277341,912325890,10702632,2309498,5145
7326563,904562658,907106948,13296485,2318479,4478
6166610,801188690,799336895,9623565,1992007,5374
6463964,806829807,801433462,9387423,1882520,3937
6655736,803689891,775115410,9596149,1963176,3943
5474980,798921469,794512662,9556074,1995324,3546
5714950,608438501,613144955,7557036,1612295,3408
5486410,737615805,737396994,8526695,1702606,3484
6782737,801814988,807116088,9641302,1804589,3590
6234586,738362424,741852613,9300110,1899277,3718
5295284,755522242,747325931,9586190,1670265,3349
5230189,751877395,743340420,8718739,1793651,3222
6232424,786447285,785446733,9623715,1881331,4232
6184463,886584960,874518357,10376235,2021058,4097
6219654,730501552,728717736,9032484,1814863,3545
5630941,682554108,683637909,8285238,1713635,3480
5982713,679381916,684511779,8373521,1628679,3326
5525231,764500284,767704350,8829449,1712393,3389
5587075,749418214,749904431,11471239,1867052,3517
5679826,796804461,781437478,9345451,1955911,3676
6249431,824825939,819681539,9196395,1734259,3181
5258933,655592325,657272055,7892613,1570539,3197
6735930,805194388,792101114,10385532,1855810,3576
6022457,832974648,822668494,9557434,1903087,3927
6668100,798236372,801681800,9462739,1938984,3938
4903988,777660104,783655423,10067499,1900160,3265
5716368,696078725,689525267,8422558,1656863,3458
5178091,622784608,621679014,7728432,1534923,3878
5500031,880248467,879044555,9973021,2107664,3847
6703657,768578066,769397461,10664845,1880289,3745
8921337,1147970173,1144578676,13381584,2865552,6830
9356637,1250054915,1240630867,14303838,3061254,5840
7576903,867451046,864353676,10182350,2078316,4385
7586172,767534824,768534933,10862602,2011404,4097
6119895,736671847,736762063,9120676,1831420,3456
6037728,805441862,803634296,10454136,1899138,3651
5533089,819464378,810710488,10396049,1932007,3626
6064483,706871370,713080430,8917995,1806704,3502
5384802,871351786,870288467,10305402,2158991,3631
6602685,824575481,818272961,9800611,1929591,3716
6061787,780290221,786634426,9386878,1942875,3410
9552350,1225034456,1210723270,14315297,2968389,6255
8718480,1187278101,1179159864,13806157,2789150,5242
7697133,868989966,859335728,10799494,2195516,4196
6174377,755136862,726514151,8914023,1831816,3883
5903565,750853535,729205448,9172606,1877934,3684
5487533,737608458,718424645,8767985,1815514,3545
5581236,763866859,769057507,9097621,1766007,3511
5941921,743037167,733698369,9296274,1887579,3345
5445714,651775010,657319707,8043054,1615674,3439
5881595,695980259,699478873,8804683,1841892,3669
5678759,790033902,785963842,9178610,1881583,3798
5380557,659637109,660628605,8183425,1687740,3604
5723543,755978841,747010316,8753324,1697501,3088
6028547,706850380,705218259,9022921,1776529,3238
6334196,633090909,630015684,8200543,1668099,3403
6297371,751617832,752944749,8983802,1897798,3580
6197643,673731728,684799860,8875545,2726304,3544
8692623,1236414007,1232437554,15736890,3124704,6231
9182823,1033101678,1030034344,11956259,2448271,5469
7480210,947250869,952527489,11478887,2322124,4297
6576346,1030467958,1028495509,12737881,2315901,4011
6089367,774827754,748221467,9030563,1853358,3655
5698152,705128091,705370771,8689755,1835231,3878
5490797,740747216,738889733,8755921,1771287,3518
5757799,586230068,583974727,7750858,1581271,3308
5856909,667004941,669233259,9259400,1701234,3235
6148070,893913429,883772292,11257190,2189277,3903
6442568,765802728,773885407,9418319,1917651,3675
8930270,1134976336,1134756791,12955592,2751765,6016
10182725,1265441044,1221368059,14867630,3147148,6317
6972838,886623335,900827181,10197297,2106524,4999
6523388,888915132,860067185,11091063,2073496,3803
6152460,773843363,789590534,9635371,2932693,4076
6087665,832605572,856919109,9569224,1951323,3713
6356135,896373423,879974816,10066554,2058953,4074
5737198,669659900,652404298,8256267,1634832,3367
5696946,736021903,741849530,8954275,1776247,3726
5940064,740513988,728611922,8984040,1766430,3381
6659320,820788959,802480884,9506410,1988208,3863
5790053,818860964,789446341,10347374,1875461,4172
5820504,754389937,744814353,8707961,1715133,3321
6256174,677988324,671205155,8151168,1549585,3362
6380184,795169272,785551707,9532550,1893007,3294
5501152,836418947,834333172,9464730,1855025,3672
6469790,869057518,867749155,10602741,2218950,4011
6350678,732216850,734377224,9848464,1744386,3390
5698140,750784033,749369952,8606534,1699562,3282
6562171,716011854,719925884,8703816,1702576,3454
6469754,862943746,867093342,10016934,1968566,3865
5659411,745984393,755155567,9797711,1798770,3548
10828170,1155673470,1175338811,14355526,3206994,5975
10232222,1337215152,1300629572,15116953,3284435,6438
7698408,919201954,913377560,11071427,2167700,4330
6976230,1043366046,1048418079,12135607,2417007,4077
5593306,788671011,775342540,9346724,1942119,3640
5300231,694562274,704745632,8571202,1866839,3535
5874002,715329535,711050271,9688105,1769239,3600
5536590,743629697,747249089,9045438,1852637,3204
6624643,665591864,664263647,8526481,1719526,3882
6632291,691310002,689355369,8690488,1723044,3494
5918629,823859556,816654648,11170790,2118102,3853
6746162,638400436,645300866,8504579,1710330,3455
5673239,723987210,717022176,8681861,1831355,3397
5900105,760989788,754039700,9187974,1780488,3493
6119430,769097164,774092707,9951334,1686383,3409
5833585,735802806,733091138,8916270,1842605,3785
6113780,779768094,788530279,9245252,1926287,3814
9850174,1186485613,1175600008,13871154,3043950,7151
8493794,1091911205,1094920930,13868218,2746630,5676
7910864,1023344477,1035467774,12452130,2716512,4930
7465616,810758077,800785800,10164908,2099001,4455
6692918,674801559,673421349,8615006,1744687,3961
6535559,813021562,812908482,9730651,1934587,4794
5062907,714760312,706708265,8199280,1715329,3739
6094615,680649382,651111230,8186522,1639929,3404
5755865,832324398,829388987,9865615,1900158,3200
5282591,676971804,670900480,8437632,1647123,3529
5879641,790864275,792610614,9683460,2005308,3589
5763324,765360682,766545382,10342197,1909275,3724
5730075,836578707,836588182,9423088,1871580,3859
7304443,994499702,999776720,11996459,2587414,5521
10655869,1389409307,1368861510,15586732,3214966,6664
7616920,939588197,940735296,12426073,2447528,4550
7648960,1037842895,1045615035,12288680,2438993,4814
6558258,819944816,817920390,9824611,1957264,3717
6026740,854393896,854078862,9809811,1926519,3757
5570476,680695600,672396543,8461609,1789606,3451
5825043,832867705,835570310,9889438,1880562,3554
5131421,777942251,754654976,8824709,1759519,3704
7071383,888578914,891518322,10609666,2123271,3763
5796504,795454807,806067875,9067127,1770785,3401
11451986,1223355309,1230027969,15247668,3158688,6167
8838006,1075633835,1062787840,12544972,2579704,6145
7429077,837013612,840213822,10210200,2009180,4250
6321704,870264389,861634116,10496221,2165401,4605
6294940,772144495,773288020,9820826,2031546,3768
5594177,732742374,719266107,8613686,1829914,3484
5908896,821268267,786113225,8982732,1771131,3312
5419835,711504972,711642371,8835057,1800142,3614
5280022,615446438,613673523,7776125,1564497,3522
5445910,813867712,822365230,9653340,1953575,3624
6511974,855641813,816383495,9795330,2007355,3751
6356942,795625481,793625581,9546317,1928664,3346
6506216,739439650,739256957,9014446,1769603,3689
5835531,819986376,815287752,9799086,1903736,3764
6244807,819183207,822651498,9761285,2107403,3682
5897900,698957687,703772692,9587357,1801847,3694
5848067,766055371,759317988,9013529,1851020,3706
5449113,655846430,628896279,7982177,1606910,4202
5521801,748947964,750050393,9608683,1922937,4085
6672791,869776186,863139846,10135567,2037985,4095
7157587,872888554,872064263,11705175,2105256,3508
5568683,813222447,804301497,9809541,1958691,3413
5397122,706597173,708533861,8625266,1711351,3243
5418409,810729072,808304712,9203457,1852393,3439
6570646,786211018,795892879,9918162,2058447,3888
5936154,739649539,738815180,8998307,1883336,3893
5744146,733684924,735975420,9018996,1810191,3415
5438091,682095629,676342182,8357546,1707934,3425
6009947,886971744,885350103,11071558,1999253,3409
6153432,801858335,796216724,10170848,2146959,4269
6025786,839332497,834882508,16163449,2104620,4133
9887293,1204597432,1201566907,14448904,3146478,6942
8460367,1162169928,1142768237,13349821,2627541,5014
7133463,932659311,924467427,11972937,2242886,4197
7035034,832485319,822238123,10158718,2095919,4164
7022372,770348397,766504521,9992380,2064487,3700
6924045,721307282,727061756,10481600,1899351,4018
6180909,751638334,753252373,8686706,1777288,3196
6448883,739832911,733340093,9228685,1757496,3522
6210107,793011663,792552309,10896020,1873091,3393
6596230,787796062,783692459,10295468,1895833,4027
5734164,864115453,829004494,9941471,2026347,4025
5664648,659020087,663310313,8500072,1781077,3539
5450260,774227653,775397501,9310470,1852165,3486
6464381,719257295,693643443,9005719,1897702,3542
5703021,768761560,776318408,9073226,1824503,3491
6327508,982958676,979202253,11378872,2362776,4073
10732911,1320873519,1273301444,14931063,3091392,6602
8331585,943155159,943295287,11203741,2261972,5126
6557070,914723679,908667548,10859356,2225848,4140
7541879,921945819,913052246,11061103,2240002,3819
5947860,805984053,800223316,9284215,1849029,3577
6938049,826894207,814000905,10630120,1833695,3607
6372687,844248763,839337545,11064734,2103580,4111
7930733,852521176,860952133,10457970,2055259,3963
6590047,841852905,845126500,10342800,1934861,3722
7327795,809604704,797353015,10053314,2033787,4033
7270670,708997163,704206030,8960037,1814617,4020
6412059,950265985,951418794,11337487,2352201,4383
6410762,961990945,950346609,10929264,2269695,4724
7218047,758647025,754457520,10435855,1840061,3763
5712530,782255630,772983270,9484387,1961205,3620
6072223,782864022,777075446,9186581,1919577,3543
4998122,726053412,735591431,8811694,1841110,4405
5890558,772620769,773738833,9068844,1816202,3733
5670553,860249320,844459779,10764297,1869859,3885
6134423,905773570,897034929,10253753,2027690,3742
5348657,657408291,643253715,8174886,1668008,3469
5717460,797298425,787256844,9160532,1829542,3584
5950666,912958340,912955433,10768742,2184564,3744
6660786,821284698,813916197,9648161,1865177,3646
6094221,703610913,706901108,8808758,1769910,3718
5984980,844195712,843252736,10014591,2048116,3558
4956729,683942890,662376159,8157058,1643865,3082
5926679,861291243,850539776,10450047,2169917,3787
6504159,891773381,879786245,10495546,2150547,3500
9228858,1209194315,1191948166,14277581,3111828,6187
8676991,1218677714,1201749159,13658945,2780530,5543
7723749,870939476,859648694,10741401,2274112,4249
6741004,834538460,828688253,11440689,2066698,4241
6103677,739058326,728746550,8855613,1840057,3870
6260563,760718085,761319120,9333872,1878334,3746
7588121,840333324,832769754,10750463,2167598,4129
6766609,991091061,1005255490,11454711,2235713,4132
6504132,871003625,871371757,10129646,2019148,5459
6336237,833082418,824777005,9798262,2042123,4218
6213320,741613747,742705508,9025308,1800788,3687
5499432,706079436,706421864,11253493,1759098,3472
5776378,725042609,715851281,8989396,1893854,3496
6277515,816143330,810757758,9575506,1978512,3743
6533159,760838249,754467017,9350224,2043933,3837
6664755,764311068,756147468,9333397,1861964,3407
5536301,794404437,792191766,9435854,1853609,3414
5742317,742840897,745962851,9241319,1825493,3536
5299307,874953693,863582553,11467649,2040517,3636
6354381,880097219,887517805,10067073,2007474,3451
8210153,1228087274,1224314691,14238343,3000509,5255
9159148,1189713972,1194418515,14239223,2996304,5984
6298024,970927526,978742991,11010866,2261016,4093
7633734,934113554,886550817,11940197,2212710,4100
6510465,894311032,899447303,10113801,1938126,3551
6506100,739391460,740144012,9150372,1955284,3631
5601240,739808870,706594267,8564699,1871243,3505
6469503,709139653,709915977,8979024,1785730,3659
6202442,784437543,776379056,9202537,1813125,3568
5773301,837487422,800799922,9586751,1908398,3646
6453983,833464722,811405085,9325815,1829095,3598
6436606,808721450,778458540,10465019,1907884,3637
5599706,699229065,689040728,8710009,1847519,4517
6586447,797833741,797027416,9747981,2072038,3620
6562709,808488000,804797519,10645099,2034931,3853
6496001,806892209,808061557,9710434,2029977,4183
5309614,769391595,757003044,8960598,1824771,3144
6407532,659349692,670317992,11517591,1844665,3543
5922496,866192680,864065400,10985738,2060496,3645
5717425,760230188,733302825,11475195,2106423,3568
7263467,1068476215,1063932854,12377417,2532689,4661
11247230,1536045380,1546760391,19315351,3786847,6377
5743881,681691817,688886475,8512385,1822358,3333
5348918,679630159,670791817,9158227,1760065,3549
6219693,673103930,672708781,8414736,1755807,3356
7027335,843500605,836640377,9881585,1944126,3572
6315113,914380561,910035097,10276337,2063764,3684
5829605,713160964,714849626,9824566,1802257,3602
5915200,767940602,760449194,9715974,1803990,3504
6093499,741222275,737201420,8782871,1791455,3595
6410563,798373390,792128391,10875902,1877588,3351
5681623,805134146,800136739,9431786,1944483,3989
5600166,739103823,736925532,8640240,1759728,3273
5567545,798214876,771677155,10355948,1961274,3549
8438819,730072174,726814347,9254244,1875869,3766
